Data,Dia da semana,Mes,Ano,Feriado,Cargo,Regime de trabalho,Salario Base,Salario Bruto,Valor_HE_por_hora,Hora_inicio,Hora_fim,qtd_HE,HE_retorno,Tipo_HE
2017-04-09,Domingo,Abril,2017,Nao,Eletricista,Folga,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-04-10,Segunda-feira,Abril,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-04-11,Terça-feira,Abril,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-04-12,Quarta-feira,Abril,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-04-13,Quinta-feira,Abril,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-04-14,Sexta-feira,Abril,2017,Paixao de Cristo,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-04-15,Sábado,Abril,2017,Nao,Eletricista,Folga,1.722007665,2.2386099645,0.0111930498225,11:00:00,14:00:00,3.0,Receber,Folga
2017-04-16,Domingo,Abril,2017,Nao,Eletricista,Folga,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-04-17,Segunda-feira,Abril,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-04-18,Terça-feira,Abril,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-04-19,Quarta-feira,Abril,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-04-20,Quinta-feira,Abril,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-04-21,Sexta-feira,Abril,2017,Tiradentes,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-04-22,Sábado,Abril,2017,Nao,Eletricista,Folga,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-04-23,Domingo,Abril,2017,Nao,Eletricista,Folga,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-04-24,Segunda-feira,Abril,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-04-25,Terça-feira,Abril,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-04-26,Quarta-feira,Abril,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-04-27,Quinta-feira,Abril,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-04-28,Sexta-feira,Abril,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,17:00:00,18:00:00,1.0,Receber,Jornada Estendida
2017-04-29,Sábado,Abril,2017,Nao,Eletricista,Folga,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-04-30,Domingo,Abril,2017,Nao,Eletricista,Folga,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-05-01,Segunda-feira,Maio,2017,Dia do Trabalho,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-05-02,Terça-feira,Maio,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-05-03,Quarta-feira,Maio,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-05-04,Quinta-feira,Maio,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-05-05,Sexta-feira,Maio,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-05-06,Sábado,Maio,2017,Nao,Eletricista,Folga,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-05-07,Domingo,Maio,2017,Nao,Eletricista,Folga,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-05-08,Segunda-feira,Maio,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-05-09,Terça-feira,Maio,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-05-10,Quarta-feira,Maio,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-05-11,Quinta-feira,Maio,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-05-12,Sexta-feira,Maio,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-05-13,Sábado,Maio,2017,Nao,Eletricista,Folga,1.722007665,2.2386099645,0.0111930498225,19:00:00,22:00:00,3.0,Receber,Folga
2017-05-13,Sábado,Maio,2017,Nao,Eletricista,Folga,1.722007665,2.2386099645,0.0111930498225,23:00:00,23:59:59,1.0,Receber,Folga
2017-05-14,Domingo,Maio,2017,Nao,Eletricista,Folga,1.722007665,2.2386099645,0.0111930498225,00:00:00,03:00:00,3.0,Receber,Folga
2017-05-14,Domingo,Maio,2017,Nao,Eletricista,Folga,1.722007665,2.2386099645,0.0111930498225,14:00:00,18:00:00,4.0,Receber,Folga
2017-05-15,Segunda-feira,Maio,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-05-16,Terça-feira,Maio,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-05-17,Quarta-feira,Maio,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-05-18,Quinta-feira,Maio,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-05-19,Sexta-feira,Maio,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-05-20,Sábado,Maio,2017,Nao,Eletricista,Folga,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-05-21,Domingo,Maio,2017,Nao,Eletricista,Folga,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-05-22,Segunda-feira,Maio,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-05-23,Terça-feira,Maio,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-05-24,Quarta-feira,Maio,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-05-25,Quinta-feira,Maio,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-05-26,Sexta-feira,Maio,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-05-27,Sábado,Maio,2017,Nao,Eletricista,Folga,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-05-28,Domingo,Maio,2017,Nao,Eletricista,Folga,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-05-29,Segunda-feira,Maio,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-05-30,Terça-feira,Maio,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-05-31,Quarta-feira,Maio,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-06-01,Quinta-feira,Junho,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-06-02,Sexta-feira,Junho,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-06-03,Sábado,Junho,2017,Nao,Eletricista,Folga,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-06-04,Domingo,Junho,2017,Nao,Eletricista,Folga,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-06-05,Segunda-feira,Junho,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-06-06,Terça-feira,Junho,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-06-07,Quarta-feira,Junho,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-06-08,Quinta-feira,Junho,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-06-09,Sexta-feira,Junho,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-06-10,Sábado,Junho,2017,Nao,Eletricista,Folga,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-06-11,Domingo,Junho,2017,Nao,Eletricista,Folga,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-06-12,Segunda-feira,Junho,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-06-13,Terça-feira,Junho,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-06-14,Quarta-feira,Junho,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-06-15,Quinta-feira,Junho,2017,Corpus Christi,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-06-16,Sexta-feira,Junho,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-06-17,Sábado,Junho,2017,Nao,Eletricista,Folga,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-06-18,Domingo,Junho,2017,Nao,Eletricista,Folga,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-06-19,Segunda-feira,Junho,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-06-20,Terça-feira,Junho,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-06-21,Quarta-feira,Junho,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-06-22,Quinta-feira,Junho,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-06-23,Sexta-feira,Junho,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-06-24,Sábado,Junho,2017,Nao,Eletricista,Folga,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-06-25,Domingo,Junho,2017,Nao,Eletricista,Folga,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-06-26,Segunda-feira,Junho,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-06-27,Terça-feira,Junho,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-06-28,Quarta-feira,Junho,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-06-29,Quinta-feira,Junho,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-06-30,Sexta-feira,Junho,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-07-01,Sábado,Julho,2017,Nao,Eletricista,Folga,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-07-02,Domingo,Julho,2017,Nao,Eletricista,Folga,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-07-03,Segunda-feira,Julho,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-07-04,Terça-feira,Julho,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-07-05,Quarta-feira,Julho,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-07-06,Quinta-feira,Julho,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-07-07,Sexta-feira,Julho,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-07-08,Sábado,Julho,2017,Nao,Eletricista,Folga,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-07-09,Domingo,Julho,2017,Nao,Eletricista,Folga,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-07-10,Segunda-feira,Julho,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-07-11,Terça-feira,Julho,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-07-12,Quarta-feira,Julho,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-07-13,Quinta-feira,Julho,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-07-14,Sexta-feira,Julho,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-07-15,Sábado,Julho,2017,Nao,Eletricista,Folga,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-07-16,Domingo,Julho,2017,Nao,Eletricista,Folga,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-07-17,Segunda-feira,Julho,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-07-18,Terça-feira,Julho,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-07-19,Quarta-feira,Julho,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-07-20,Quinta-feira,Julho,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-07-21,Sexta-feira,Julho,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-07-22,Sábado,Julho,2017,Nao,Eletricista,Folga,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-07-23,Domingo,Julho,2017,Nao,Eletricista,Folga,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-07-24,Segunda-feira,Julho,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-07-25,Terça-feira,Julho,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-07-26,Quarta-feira,Julho,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-07-27,Quinta-feira,Julho,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-07-28,Sexta-feira,Julho,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-07-29,Sábado,Julho,2017,Nao,Eletricista,Folga,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-07-30,Domingo,Julho,2017,Nao,Eletricista,Folga,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-07-31,Segunda-feira,Julho,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-08-01,Terça-feira,Agosto,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-08-02,Quarta-feira,Agosto,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-08-03,Quinta-feira,Agosto,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-08-04,Sexta-feira,Agosto,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-08-05,Sábado,Agosto,2017,Nao,Eletricista,Folga,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-08-06,Domingo,Agosto,2017,Nao,Eletricista,Folga,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-08-07,Segunda-feira,Agosto,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-08-08,Terça-feira,Agosto,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-08-09,Quarta-feira,Agosto,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,06:00:00,07:30:00,1.5,Compensar,Jornada Estendida
2017-08-10,Quinta-feira,Agosto,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-08-11,Sexta-feira,Agosto,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-08-12,Sábado,Agosto,2017,Nao,Eletricista,Folga,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-08-13,Domingo,Agosto,2017,Nao,Eletricista,Folga,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-08-14,Segunda-feira,Agosto,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-08-15,Terça-feira,Agosto,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-08-16,Quarta-feira,Agosto,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-08-17,Quinta-feira,Agosto,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-08-18,Sexta-feira,Agosto,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-08-19,Sábado,Agosto,2017,Nao,Eletricista,Folga,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-08-20,Domingo,Agosto,2017,Nao,Eletricista,Folga,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-08-21,Segunda-feira,Agosto,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-08-22,Terça-feira,Agosto,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,01:00:00,03:00:00,2.0,Receber,Jornada Estendida
2017-08-23,Quarta-feira,Agosto,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-08-24,Quinta-feira,Agosto,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-08-25,Sexta-feira,Agosto,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-08-26,Sábado,Agosto,2017,Nao,Eletricista,Folga,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-08-27,Domingo,Agosto,2017,Nao,Eletricista,Folga,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-08-28,Segunda-feira,Agosto,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-08-29,Terça-feira,Agosto,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-08-30,Quarta-feira,Agosto,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-08-31,Quinta-feira,Agosto,2017,Nao,Eletricista,Trabalho,1.722007665,2.2386099645,0.0111930498225,,,0.0,,nan
2017-09-01,Sexta-feira,Setembro,2017,Nao,Eletricista,Trabalho,1.808107311,2.3505395043000004,0.011752697521500002,,,0.0,,nan
2017-09-02,Sábado,Setembro,2017,Nao,Eletricista,Folga,1.808107311,2.3505395043000004,0.011752697521500002,,,0.0,,nan
2017-09-03,Domingo,Setembro,2017,Nao,Eletricista,Folga,1.808107311,2.3505395043000004,0.011752697521500002,,,0.0,,nan
2017-09-04,Segunda-feira,Setembro,2017,Nao,Eletricista,Trabalho,1.808107311,2.3505395043000004,0.011752697521500002,,,0.0,,nan
2017-09-05,Terça-feira,Setembro,2017,Nao,Eletricista,Trabalho,1.808107311,2.3505395043000004,0.011752697521500002,,,0.0,,nan
2017-09-06,Quarta-feira,Setembro,2017,Nao,Eletricista,Trabalho,1.808107311,2.3505395043000004,0.011752697521500002,,,0.0,,nan
2017-09-07,Quinta-feira,Setembro,2017,Independencia do Brasil,Eletricista,Trabalho,1.808107311,2.3505395043000004,0.011752697521500002,,,0.0,,nan
2017-09-08,Sexta-feira,Setembro,2017,Nao,Eletricista,Trabalho,1.808107311,2.3505395043000004,0.011752697521500002,,,0.0,,nan
2017-09-09,Sábado,Setembro,2017,Nao,Eletricista,Folga,1.808107311,2.3505395043000004,0.011752697521500002,,,0.0,,nan
2017-09-10,Domingo,Setembro,2017,Nao,Eletricista,Folga,1.808107311,2.3505395043000004,0.011752697521500002,,,0.0,,nan
2017-09-11,Segunda-feira,Setembro,2017,Nao,Eletricista,Trabalho,1.808107311,2.3505395043000004,0.011752697521500002,,,0.0,,nan
2017-09-12,Terça-feira,Setembro,2017,Nao,Eletricista,Trabalho,1.808107311,2.3505395043000004,0.011752697521500002,,,0.0,,nan
2017-09-13,Quarta-feira,Setembro,2017,Nao,Eletricista,Trabalho,1.808107311,2.3505395043000004,0.011752697521500002,05:30:00,07:30:00,2.0,Receber,Jornada Estendida
2017-09-14,Quinta-feira,Setembro,2017,Nao,Eletricista,Trabalho,1.808107311,2.3505395043000004,0.011752697521500002,,,0.0,,nan
2017-09-15,Sexta-feira,Setembro,2017,Nao,Eletricista,Trabalho,1.808107311,2.3505395043000004,0.011752697521500002,,,0.0,,nan
2017-09-16,Sábado,Setembro,2017,Nao,Eletricista,Folga,1.808107311,2.3505395043000004,0.011752697521500002,,,0.0,,nan
2017-09-17,Domingo,Setembro,2017,Nao,Eletricista,Folga,1.808107311,2.3505395043000004,0.011752697521500002,,,0.0,,nan
2017-09-18,Segunda-feira,Setembro,2017,Nao,Eletricista,Trabalho,1.808107311,2.3505395043000004,0.011752697521500002,17:30:00,20:00:00,2.5,Receber,Jornada Estendida
2017-09-18,Segunda-feira,Setembro,2017,Nao,Eletricista,Trabalho,1.808107311,2.3505395043000004,0.011752697521500002,12:30:00,13:00:00,0.5,Receber,Jornada Estendida
2017-09-19,Terça-feira,Setembro,2017,Nao,Eletricista,Trabalho,1.808107311,2.3505395043000004,0.011752697521500002,17:30:00,20:00:00,2.5,Receber,Jornada Estendida
2017-09-19,Terça-feira,Setembro,2017,Nao,Eletricista,Trabalho,1.808107311,2.3505395043000004,0.011752697521500002,12:30:00,13:00:00,0.5,Receber,Jornada Estendida
2017-09-20,Quarta-feira,Setembro,2017,Nao,Eletricista,Trabalho,1.808107311,2.3505395043000004,0.011752697521500002,17:30:00,20:00:00,2.5,Receber,Jornada Estendida
2017-09-20,Quarta-feira,Setembro,2017,Nao,Eletricista,Trabalho,1.808107311,2.3505395043000004,0.011752697521500002,12:30:00,13:00:00,0.5,Receber,Jornada Estendida
2017-09-21,Quinta-feira,Setembro,2017,Nao,Eletricista,Trabalho,1.808107311,2.3505395043000004,0.011752697521500002,17:30:00,20:30:00,3.0,Receber,Jornada Estendida
2017-09-21,Quinta-feira,Setembro,2017,Nao,Eletricista,Trabalho,1.808107311,2.3505395043000004,0.011752697521500002,12:30:00,13:00:00,0.5,Receber,Jornada Estendida
2017-09-22,Sexta-feira,Setembro,2017,Nao,Eletricista,Trabalho,1.808107311,2.3505395043000004,0.011752697521500002,17:30:00,19:30:00,2.0,Receber,Jornada Estendida
2017-09-22,Sexta-feira,Setembro,2017,Nao,Eletricista,Trabalho,1.808107311,2.3505395043000004,0.011752697521500002,12:30:00,13:00:00,0.5,Receber,Jornada Estendida
2017-09-23,Sábado,Setembro,2017,Nao,Eletricista,Folga,1.808107311,2.3505395043000004,0.011752697521500002,14:00:00,20:00:00,6.0,Receber,Folga
2017-09-23,Sábado,Setembro,2017,Nao,Eletricista,Folga,1.808107311,2.3505395043000004,0.011752697521500002,07:00:00,13:00:00,6.0,Receber,Folga
2017-09-24,Domingo,Setembro,2017,Nao,Eletricista,Folga,1.808107311,2.3505395043000004,0.011752697521500002,14:00:00,20:00:00,6.0,Receber,Folga
2017-09-24,Domingo,Setembro,2017,Nao,Eletricista,Folga,1.808107311,2.3505395043000004,0.011752697521500002,07:00:00,13:00:00,6.0,Receber,Folga
2017-09-25,Segunda-feira,Setembro,2017,Nao,Eletricista,Trabalho,1.808107311,2.3505395043000004,0.011752697521500002,17:30:00,20:00:00,2.5,Receber,Jornada Estendida
2017-09-25,Segunda-feira,Setembro,2017,Nao,Eletricista,Trabalho,1.808107311,2.3505395043000004,0.011752697521500002,12:30:00,13:00:00,0.5,Receber,Jornada Estendida
2017-09-26,Terça-feira,Setembro,2017,Nao,Eletricista,Trabalho,1.808107311,2.3505395043000004,0.011752697521500002,17:30:00,20:00:00,2.5,Receber,Jornada Estendida
2017-09-26,Terça-feira,Setembro,2017,Nao,Eletricista,Trabalho,1.808107311,2.3505395043000004,0.011752697521500002,12:30:00,13:00:00,0.5,Receber,Jornada Estendida
2017-09-27,Quarta-feira,Setembro,2017,Nao,Eletricista,Trabalho,1.808107311,2.3505395043000004,0.011752697521500002,17:30:00,20:00:00,2.5,Receber,Jornada Estendida
2017-09-28,Quinta-feira,Setembro,2017,Nao,Eletricista,Trabalho,1.808107311,2.3505395043000004,0.011752697521500002,17:30:00,20:00:00,2.5,Receber,Jornada Estendida
2017-09-29,Sexta-feira,Setembro,2017,Nao,Eletricista,Trabalho,1.808107311,2.3505395043000004,0.011752697521500002,,,0.0,,nan
2017-09-30,Sábado,Setembro,2017,Nao,Eletricista,Folga,1.808107311,2.3505395043000004,0.011752697521500002,,,0.0,,nan
