Data;Nome do Feriado;Feriado;Cargo;Regime de trabalho;Salario Base;Salario Bruto;ValorHE/Hora
16/02/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
17/02/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
18/02/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
19/02/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
20/02/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
21/02/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
22/02/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
23/02/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
24/02/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
25/02/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
26/02/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
27/02/2017;Carnaval;Sim;Eletricista;Trabalho;2336,42;3037,35;15,19
28/02/2017;Carnaval;Sim;Eletricista;Trabalho;2336,42;3037,35;15,19
01/03/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
02/03/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
03/03/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
04/03/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
05/03/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
06/03/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
07/03/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
08/03/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
09/03/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
10/03/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
11/03/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
12/03/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
13/03/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
14/03/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
15/03/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
16/03/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
17/03/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
18/03/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
19/03/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
20/03/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
21/03/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
22/03/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
23/03/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
24/03/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
25/03/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
26/03/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
27/03/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
28/03/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
29/03/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
30/03/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
31/03/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
01/04/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
02/04/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
03/04/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
04/04/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
05/04/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
06/04/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
07/04/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
08/04/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
09/04/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
10/04/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
11/04/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
12/04/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
13/04/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
14/04/2017;Paixão de Cristo;Sim;Eletricista;Trabalho;2336,42;3037,35;15,19
15/04/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
16/04/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
17/04/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
18/04/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
19/04/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
20/04/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
21/04/2017;Tiradentes;Sim;Eletricista;Trabalho;2336,42;3037,35;15,19
22/04/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
23/04/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
24/04/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
25/04/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
26/04/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
27/04/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
28/04/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
29/04/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
30/04/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
01/05/2017;Dia do Trabalho;Sim;Eletricista;Trabalho;2336,42;3037,35;15,19
02/05/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
03/05/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
04/05/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
05/05/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
06/05/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
07/05/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
08/05/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
09/05/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
10/05/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
11/05/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
12/05/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
13/05/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
14/05/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
15/05/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
16/05/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
17/05/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
18/05/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
19/05/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
20/05/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
21/05/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
22/05/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
23/05/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
24/05/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
25/05/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
26/05/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
27/05/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
28/05/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
29/05/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
30/05/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
31/05/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
01/06/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
02/06/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
03/06/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
04/06/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
05/06/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
06/06/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
07/06/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
08/06/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
09/06/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
10/06/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
11/06/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
12/06/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
13/06/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
14/06/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
15/06/2017;Corpus Christi;Sim;Eletricista;Trabalho;2336,42;3037,35;15,19
16/06/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
17/06/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
18/06/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
19/06/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
20/06/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
21/06/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
22/06/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
23/06/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
24/06/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
25/06/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
26/06/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
27/06/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
28/06/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
29/06/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
30/06/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
01/07/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
02/07/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
03/07/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
04/07/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
05/07/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
06/07/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
07/07/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
08/07/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
09/07/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
10/07/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
11/07/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
12/07/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
13/07/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
14/07/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
15/07/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
16/07/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
17/07/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
18/07/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
19/07/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
20/07/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
21/07/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
22/07/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
23/07/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
24/07/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
25/07/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
26/07/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
27/07/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
28/07/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
29/07/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
30/07/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
31/07/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
01/08/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
02/08/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
03/08/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
04/08/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
05/08/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
06/08/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
07/08/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
08/08/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
09/08/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
10/08/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
11/08/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
12/08/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
13/08/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
14/08/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
15/08/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
16/08/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
17/08/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
18/08/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
19/08/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
20/08/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
21/08/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
22/08/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
23/08/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
24/08/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
25/08/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
26/08/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
27/08/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
28/08/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
29/08/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
30/08/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
31/08/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
01/09/2017;-;Nao;Eletricista;Trabalho;2453,24;3189,21;15,95
02/09/2017;-;Nao;Eletricista;Folga;2453,24;3189,21;15,95
03/09/2017;-;Nao;Eletricista;Folga;2453,24;3189,21;15,95
04/09/2017;-;Nao;Eletricista;Trabalho;2453,24;3189,21;15,95
05/09/2017;-;Nao;Eletricista;Trabalho;2453,24;3189,21;15,95
06/09/2017;-;Nao;Eletricista;Trabalho;2453,24;3189,21;15,95
07/09/2017;Independência do Brasil;Sim;Eletricista;Trabalho;2453,24;3189,21;15,95
08/09/2017;-;Nao;Eletricista;Trabalho;2453,24;3189,21;15,95
09/09/2017;-;Nao;Eletricista;Folga;2453,24;3189,21;15,95
10/09/2017;-;Nao;Eletricista;Folga;2453,24;3189,21;15,95
11/09/2017;-;Nao;Eletricista;Trabalho;2453,24;3189,21;15,95
12/09/2017;-;Nao;Eletricista;Trabalho;2453,24;3189,21;15,95
13/09/2017;-;Nao;Eletricista;Trabalho;2453,24;3189,21;15,95
14/09/2017;-;Nao;Eletricista;Trabalho;2453,24;3189,21;15,95
15/09/2017;-;Nao;Eletricista;Trabalho;2453,24;3189,21;15,95
16/09/2017;-;Nao;Eletricista;Folga;2453,24;3189,21;15,95
17/09/2017;-;Nao;Eletricista;Folga;2453,24;3189,21;15,95
18/09/2017;-;Nao;Eletricista;Trabalho;2453,24;3189,21;15,95
19/09/2017;-;Nao;Eletricista;Trabalho;2453,24;3189,21;15,95
20/09/2017;-;Nao;Eletricista;Trabalho;2453,24;3189,21;15,95
21/09/2017;-;Nao;Eletricista;Trabalho;2453,24;3189,21;15,95
22/09/2017;-;Nao;Eletricista;Trabalho;2453,24;3189,21;15,95
23/09/2017;-;Nao;Eletricista;Folga;2453,24;3189,21;15,95
24/09/2017;-;Nao;Eletricista;Folga;2453,24;3189,21;15,95
25/09/2017;-;Nao;Eletricista;Trabalho;2453,24;3189,21;15,95
26/09/2017;-;Nao;Eletricista;Trabalho;2453,24;3189,21;15,95
27/09/2017;-;Nao;Eletricista;Trabalho;2453,24;3189,21;15,95
28/09/2017;-;Nao;Eletricista;Trabalho;2453,24;3189,21;15,95
29/09/2017;-;Nao;Eletricista;Trabalho;2453,24;3189,21;15,95
30/09/2017;-;Nao;Eletricista;Folga;2453,24;3189,21;15,95
01/10/2017;-;Nao;Eletricista;Folga;2453,24;3189,21;15,95
02/10/2017;-;Nao;Eletricista;Trabalho;2453,24;3189,21;15,95
03/10/2017;-;Nao;Eletricista;Trabalho;2453,24;3189,21;15,95
04/10/2017;-;Nao;Eletricista;Trabalho;2453,24;3189,21;15,95
05/10/2017;-;Nao;Eletricista;Trabalho;2453,24;3189,21;15,95
06/10/2017;-;Nao;Eletricista;Trabalho;2453,24;3189,21;15,95
07/10/2017;-;Nao;Eletricista;Folga;2453,24;3189,21;15,95
08/10/2017;-;Nao;Eletricista;Folga;2453,24;3189,21;15,95
09/10/2017;-;Nao;Eletricista;Trabalho;2453,24;3189,21;15,95
10/10/2017;-;Nao;Eletricista;Trabalho;2453,24;3189,21;15,95
11/10/2017;-;Nao;Eletricista;Trabalho;2453,24;3189,21;15,95
12/10/2017;Nossa Sr.a Aparecida - Padroeira do Brasil;Sim;Eletricista;Trabalho;2453,24;3189,21;15,95
13/10/2017;-;Nao;Eletricista;Trabalho;2453,24;3189,21;15,95
14/10/2017;-;Nao;Eletricista;Folga;2453,24;3189,21;15,95
15/10/2017;-;Nao;Eletricista;Folga;2453,24;3189,21;15,95
16/10/2017;-;Nao;Eletricista;Trabalho;2453,24;3189,21;15,95
17/10/2017;-;Nao;Eletricista;Trabalho;2453,24;3189,21;15,95
18/10/2017;-;Nao;Eletricista;Trabalho;2453,24;3189,21;15,95
19/10/2017;-;Nao;Eletricista;Trabalho;2453,24;3189,21;15,95
20/10/2017;-;Nao;Eletricista;Trabalho;2453,24;3189,21;15,95
21/10/2017;-;Nao;Eletricista;Folga;2453,24;3189,21;15,95
22/10/2017;-;Nao;Eletricista;Folga;2453,24;3189,21;15,95
23/10/2017;-;Nao;Eletricista;Trabalho;2453,24;3189,21;15,95
24/10/2017;-;Nao;Eletricista;Trabalho;2453,24;3189,21;15,95
25/10/2017;-;Nao;Eletricista;Trabalho;2453,24;3189,21;15,95
26/10/2017;-;Nao;Eletricista;Trabalho;2453,24;3189,21;15,95
27/10/2017;-;Nao;Eletricista;Trabalho;2453,24;3189,21;15,95
28/10/2017;-;Nao;Eletricista;Folga;2453,24;3189,21;15,95
29/10/2017;-;Nao;Eletricista;Folga;2453,24;3189,21;15,95
30/10/2017;-;Nao;Eletricista;Trabalho;2453,24;3189,21;15,95
31/10/2017;-;Nao;Eletricista;Trabalho;2453,24;3189,21;15,95
01/11/2017;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
02/11/2017;Finados;Sim;Eletricista;Trabalho;2498,13;3247,57;16,24
03/11/2017;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
04/11/2017;-;Nao;Eletricista;Folga;2498,13;3247,57;16,24
05/11/2017;-;Nao;Eletricista;Folga;2498,13;3247,57;16,24
06/11/2017;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
07/11/2017;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
08/11/2017;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
09/11/2017;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
10/11/2017;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
11/11/2017;-;Nao;Eletricista;Folga;2498,13;3247,57;16,24
12/11/2017;-;Nao;Eletricista;Folga;2498,13;3247,57;16,24
13/11/2017;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
14/11/2017;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
15/11/2017;Proclamação da República;Sim;Eletricista;Trabalho;2498,13;3247,57;16,24
16/11/2017;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
17/11/2017;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
18/11/2017;-;Nao;Eletricista;Folga;2498,13;3247,57;16,24
19/11/2017;-;Nao;Eletricista;Folga;2498,13;3247,57;16,24
20/11/2017;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
21/11/2017;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
22/11/2017;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
23/11/2017;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
24/11/2017;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
25/11/2017;-;Nao;Eletricista;Folga;2498,13;3247,57;16,24
26/11/2017;-;Nao;Eletricista;Folga;2498,13;3247,57;16,24
27/11/2017;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
28/11/2017;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
29/11/2017;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
30/11/2017;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
01/12/2017;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
02/12/2017;-;Nao;Eletricista;Folga;2498,13;3247,57;16,24
03/12/2017;-;Nao;Eletricista;Folga;2498,13;3247,57;16,24
04/12/2017;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
05/12/2017;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
06/12/2017;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
07/12/2017;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
08/12/2017;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
09/12/2017;-;Nao;Eletricista;Folga;2498,13;3247,57;16,24
10/12/2017;-;Nao;Eletricista;Folga;2498,13;3247,57;16,24
11/12/2017;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
12/12/2017;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
13/12/2017;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
14/12/2017;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
15/12/2017;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
16/12/2017;-;Nao;Eletricista;Folga;2498,13;3247,57;16,24
17/12/2017;-;Nao;Eletricista;Folga;2498,13;3247,57;16,24
18/12/2017;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
19/12/2017;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
20/12/2017;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
21/12/2017;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
22/12/2017;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
23/12/2017;-;Nao;Eletricista;Folga;2498,13;3247,57;16,24
24/12/2017;-;Nao;Eletricista;Folga;2498,13;3247,57;16,24
25/12/2017;Natal;Sim;Eletricista;Trabalho;2498,13;3247,57;16,24
26/12/2017;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
27/12/2017;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
28/12/2017;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
29/12/2017;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
30/12/2017;-;Nao;Eletricista;Folga;2498,13;3247,57;16,24
31/12/2017;-;Nao;Eletricista;Folga;2498,13;3247,57;16,24
01/01/2018;Confraternização Universal;Sim;Eletricista;Trabalho;2498,13;3247,57;16,24
02/01/2018;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
03/01/2018;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
04/01/2018;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
05/01/2018;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
06/01/2018;-;Nao;Eletricista;Folga;2498,13;3247,57;16,24
07/01/2018;-;Nao;Eletricista;Folga;2498,13;3247,57;16,24
08/01/2018;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
09/01/2018;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
10/01/2018;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
11/01/2018;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
12/01/2018;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
13/01/2018;-;Nao;Eletricista;Folga;2498,13;3247,57;16,24
14/01/2018;-;Nao;Eletricista;Folga;2498,13;3247,57;16,24
15/01/2018;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
16/01/2018;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
17/01/2018;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
18/01/2018;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
19/01/2018;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
20/01/2018;-;Nao;Eletricista;Folga;2498,13;3247,57;16,24
21/01/2018;-;Nao;Eletricista;Folga;2498,13;3247,57;16,24
22/01/2018;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
23/01/2018;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
24/01/2018;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
25/01/2018;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
26/01/2018;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
27/01/2018;-;Nao;Eletricista;Folga;2498,13;3247,57;16,24
28/01/2018;-;Nao;Eletricista;Folga;2498,13;3247,57;16,24
29/01/2018;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
30/01/2018;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
31/01/2018;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
01/02/2018;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
02/02/2018;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
03/02/2018;-;Nao;Eletricista;Folga;2498,13;3247,57;16,24
04/02/2018;-;Nao;Eletricista;Folga;2498,13;3247,57;16,24
05/02/2018;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
06/02/2018;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
07/02/2018;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
08/02/2018;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
09/02/2018;-;Nao;Eletricista;Trabalho;2498,13;3247,57;16,24
10/02/2018;-;Nao;Eletricista;Folga;2498,13;3247,57;16,24
